"ORGANIZATION NAME","ITEM NUMBER","ITEM DESCRIPTION",UOM,"ON HAND",
"081 Org không tính giá - ANOVA FARM",49613,"Lưỡi dao phẫu thuật, 100cây, lưỡi bầu 22 -Hoàng Kim",Hộp,5,
"081 Org không tính giá - ANOVA FARM",49614,"Pen nhỏ 16cm -Hoàng Kim",Cái,11,
"081 Org không tính giá - ANOVA FARM",49615,"Bút viết thẻ tai Sakura -Lê Anh",Cây,5,
"081 Org không tính giá - ANOVA FARM",49616,"Gel bôi siêu âm (can 5L) -Lê Anh",Can,4,
"081 Org không tính giá - ANOVA FARM",49619,"Ly đựng tinh 16OZ -Huy linh",Cái,1050,
"081 Org không tính giá - ANOVA FARM",49629,"Thòng lọng bắt heo có khóa CATBD -CATBD",Cái,1,
"081 Org không tính giá - ANOVA FARM",49630,"Dẫn tinh quản đầu nhỏ CATBD -CATBD",Cái,450,
"081 Org không tính giá - ANOVA FARM",49632,"Ống chích tự động HSW Eco-matic 1ml -CATBD",Cái,3,
"081 Org không tính giá - ANOVA FARM",49639,"Mực xăm 3OZ CA TBD -CATBD",Hộp,4,
"081 Org không tính giá - ANOVA FARM",49644,"Quần đồng phục kaki xanh đen -Quang Tuấn",Cái,18,
"081 Org không tính giá - ANOVA FARM",49646,"Sắt Vuông Kẽm 30X30Mm/ 1.4Mm - Hoa Sen -HAT",Cây,4,
"081 Org không tính giá - ANOVA FARM",50185,"Áo thun AP (màu vàng) -AP",Cái,223,
"081 Org không tính giá - ANOVA FARM",50186,"Giấy lọc tinh -FT",Bịch,7,
"081 Org không tính giá - ANOVA FARM",50189,"Bạc Đạn 6204Zz- Nắp Sắt- Koyo 6204Zz- Nắp Sắt- Koyo -HAT",Cái,15,
"081 Org không tính giá - ANOVA FARM",50196,"Bìa Cứng A4 ( Trắng ) 100 Tờ / Xấp -HAT",Gram,2,
"081 Org không tính giá - ANOVA FARM",50197,"Bịch Siêu Thị 20X30 -HAT",Cuộn,3,
"081 Org không tính giá - ANOVA FARM",50199,"Bình Xịt  0,5L - Châu Hưng -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",50206,"Ca Đong Chia Vạch 2000Ml- Hiệp Thành -HAT",Cái,15,
"081 Org không tính giá - ANOVA FARM",50209,"Cb Cóc 30A-Panasonic -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",50210,"Cb Cóc 40A-Panasonic -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",50218,"Đầu Nối Dây Xịt Đầu Nối (8.5Mm) + Chén Cốt -HAT",Bộ,30,
"081 Org không tính giá - ANOVA FARM",50224,"Dây Điện Hàn Phi 25- Samwon- Hàn Quốc -HAT",M,30,
"081 Org không tính giá - ANOVA FARM",50225,"Dây Rút 8 X 400, 100 Sợi/Bịch -HAT",Bịch,6,
"081 Org không tính giá - ANOVA FARM",50246,"Lề Cối Phi 18 X 50 Mm -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",50256,"Mcb ( Cb Tép) Bkn 3P-25A-6Ka- Ls -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",50257,"Mỡ Bò Chịu Nhiệt Castrol  Spheerol Epl3 -HAT",Kg,2,
"081 Org không tính giá - ANOVA FARM",50263,"Nhớt 2 Thì Castrol  2T- Activ - 1Lit -HAT",Chai,7,
"081 Org không tính giá - ANOVA FARM",50264,"Nhớt Castrol  Crb Turbo 20W50-18Lit -HAT",Xô,4,
"081 Org không tính giá - ANOVA FARM",50265,"Nhựa Cài Lưới Quạt Công Nhiệp 0 -HAT",Cái,30,
"081 Org không tính giá - ANOVA FARM",50270,"Ống Nhựa Hdpe Trơn Phi 40 , Dày 3.7Mm - Bình Minh -HAT",M,200,
"081 Org không tính giá - ANOVA FARM",50275,"Pin Không Sạc 9V - Camelion (12 Viên/ Hộp) -HAT",Cái,8,
"081 Org không tính giá - ANOVA FARM",50276,"Puli mâm gang màu đỏ của đầu xịt 2hp -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",50277,"Ren Trong 49-Bình Minh  -HAT",Cái,15,
"081 Org không tính giá - ANOVA FARM",50278,"Rơ Le Trung Gian My 4N-5A-220V -14 Chân Dẹt Nhỏ- Omron -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",50282,"Sắt Vuông Kẽm 30X30Mm/ 1.8Mm - Hòa Phát -HAT",Cây,25,
"081 Org không tính giá - ANOVA FARM",50285,"Sọt Nhựa Vuông 850X630Xh525 - Hiệp Thành ( 8 Bánh Xe) -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",50287,"T Giảm 34-21 Bình Minh -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",50289,"Thanh Ray Gài Cb 1Mét / Cây -HAT",Cây,30,
"081 Org không tính giá - ANOVA FARM",50293,"Ủng Xanh Biển ( Axit ) Thùy Dương Size 11, 11.5 -HAT",Đôi,10,
"081 Org không tính giá - ANOVA FARM",50297,"Xe Rùa ( Bánh Hơi ) Ống Tuýp - Lót Bằng Thùng Phuy -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",50298,"Quần áo BHLD - cho khách (xanh bơ) -Quang Tuấn",Bộ,6,
"081 Org không tính giá - ANOVA FARM",50302,"Kéo 16 cm thẳng 2 đầu nhọn -Hoàng Kim",Cái,12,
"081 Org không tính giá - ANOVA FARM",50304,"Bút viết thẻ tai Ardes -CATBD",Cây,1,
"081 Org không tính giá - ANOVA FARM",50305,"Kềm cắt tai heo con chữ V -CATBD",Cái,2,
"081 Org không tính giá - ANOVA FARM",50594,"Bạc Đạn 6006Zz - Nắp Sắt Koyo -HAT",Cái,24,
"081 Org không tính giá - ANOVA FARM",50595,"Bạc Đạn 6206Zz - Nắp Sắt- Koyo -HAT",Cái,6,
"081 Org không tính giá - ANOVA FARM",50602,"Bìa Còng F4 Fo Bc13- 5F - Thiên Long -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",50603,"Bịch Nilong Dẻo (Pe) 1200X1800Mm , 9 Zem , Hàng Đặt -HAT",Kg,50,
"081 Org không tính giá - ANOVA FARM",50604,"Bịch Nilong Dẻo (Pe) 60X100 , 7 Zem -HAT",Kg,33,
"081 Org không tính giá - ANOVA FARM",50614,"Bút Lông Dầu  ( Đỏ ) Pm04- Thiên Long (10 Cây/ Hộp) -HAT",Cây,18,
"081 Org không tính giá - ANOVA FARM",50621,"Còi Báo Chống Trộm Kawa -I225B -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",50632,"Dây Điện Mềm Fa 3X2.5 - Dafaco -HAT",Cuộn,400,
"081 Org không tính giá - ANOVA FARM",50633,"Đế Nổi Sino - Thấp -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",50635,"Đèn Báo Pha Phi 25 - Tele - Đỏ -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",50636,"Đèn Báo Pha Phi 25 - Tele - Vàng -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",50637,"Đèn Báo Pha Phi 25 - Tele - Xanh Lá -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",50640,"Đồng Hồ 24H Tb35-N, 220 V, Camsco -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",50641,"Đồng Hồ Áp Lực Projet Projet P30 -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",50646,"Đúp Bê Nhựa 42 Tajaan  -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",50647,"Găng Tay Cách Điện  Tsp1701 Total -HAT",Đôi,1,
"081 Org không tính giá - ANOVA FARM",50680,"Ổ Cắm 3 Sino  -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",50685,"Phao Điện Radar Xanh -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",50686,"Phốt Máy Bơm Nổi ( Lùn  Phi 16 ) Sử Dụng Máy Bơm 1,5Hp -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",50690,"Que Hàn Sắt 3.2Mm- Kim Tín  -HAT",Hộp,3,
"081 Org không tính giá - ANOVA FARM",50693,"Ren Trong 60-Bình Minh -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",50697,"Rổ Nhựa  Số 460 - 46Xh17 Hiệp Sanh -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",50704,"T 34-Bình Minh  -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",50708,"Tán Xi 10Mm   ( Bịch 100 Con) -HAT",Bịch,2,
"081 Org không tính giá - ANOVA FARM",50718,"Tuýp Kẽm 21 X 1,4Mm/ 6M - Hòa Phát -HAT",Cây,5,
"081 Org không tính giá - ANOVA FARM",50719,"Tuýp Kẽm 27 X 1,4Mm/ 6M - Hòa Phát -HAT",Cây,2,
"081 Org không tính giá - ANOVA FARM",50723,"Van 1 Chiều Lá Lật 60 - Miha   -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",50724,"Van Điện Từ 27- Uni-D -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",50728,"Vòi Sen Tắm Nhựa Sa705 Aspavn -HAT",Bộ,10,
"081 Org không tính giá - ANOVA FARM",50732,"Kim inox số 12x20 (hộp xanh dương) -CATBD",Vĩ,35,
"081 Org không tính giá - ANOVA FARM",50733,"Kim inox số 16G 1 (hộp xanh dương) -CATBD",Vĩ,206,
"081 Org không tính giá - ANOVA FARM",50734,"Kim inox số 9x20 -CATBD",Vĩ,161,
"081 Org không tính giá - ANOVA FARM",50737,"Kim inox số 16x20 (hộp xanh dương) -CATBD",Vĩ,125,
"081 Org không tính giá - ANOVA FARM",50738,"Tấm lùa heo 77,5 x 95 cm - Taiwan  -CATBD",Cái,3,
"081 Org không tính giá - ANOVA FARM",50740,"Dẫn tinh quản đầu nhỏ -Lê Anh",Cái,800,
"081 Org không tính giá - ANOVA FARM",50741,"Lamen -Lê Anh",Hộp,2,
"081 Org không tính giá - ANOVA FARM",50742,"Cồn 70 độ-chai 1L -Hoàng Kim",Lít,61,
"081 Org không tính giá - ANOVA FARM",51166,"Bàn Chà Chân Gỗ Hàng Thái Lan -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",51167,"Bình Xăng Con Máy Cắt Cỏ 4 Thì- Big Cint , Tq -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",51168,"Ca Đong Chia Vạch 500Ml - Nhựa Pp -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",51192,"Mcb ( Cb Tép) Bkn 2P-32A-6Ka- Ls -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",51215,"Giảm 60-49 Dày  - Bình Minh -HAT",Cái,8,
"081 Org không tính giá - ANOVA FARM",51216,"Sắt Tròn Trơn Phi 8 / 6M -HAT",Cây,100,
"081 Org không tính giá - ANOVA FARM",51220,"Bạc Đạn Đôi Ir-8040 (Dac 3060372Rs) - Dpi  Ấn Độ -HAT",Cái,9,
"081 Org không tính giá - ANOVA FARM",51221,"Cảm Biến Nhiệt Độ( Sensor ) Sử Dụng Fox 1004 Và D1004 -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",51222,"Cảm Biến Nhiệt Độ( Sensor ) Sủ Dụng Fox 2001F -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",51224,"Nối Đồng 2 Đầu Đuôi Chuột Ống 8Mm -HAT",Cái,9,
"081 Org không tính giá - ANOVA FARM",51225,"Bản Lề Lá 30Mm- Inox Ivan -HAT",Cái,14,
"081 Org không tính giá - ANOVA FARM",51230,"Domino Hyt 2012/ 20A-12P- Hanyoung -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",51231,"Domino Hyt 604/60A-4P- Hanyoung -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",51232,"Ống Xoắn Dây Điện Phi 12 ( 10M/Bịch) -HAT",Bịch,5,
"081 Org không tính giá - ANOVA FARM",51233,"Tủ Điện Sắt 600X500X210  1.0Mm -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",51236,"Đầu Cốt Điện 1,25 Chỉa ( Bịch 100Con) -HAT",Bịch,5,
"081 Org không tính giá - ANOVA FARM",51237,"Đầu Cốt Điện Sc 10-6 - Đồng ( Bịch 100 Cái ) -HAT",Cái,300,
"081 Org không tính giá - ANOVA FARM",51238,"Đầu Cốt Điện Sc 16-6 - Đồng ( Bịch 100 Cái ) -HAT",Cái,100,
"081 Org không tính giá - ANOVA FARM",51240,"Ống Nước 34- Bình Minh -1.9Mm -HAT",Cây,55,
"081 Org không tính giá - ANOVA FARM",51241,"Nắp Bít Trơn 34- Siêu Thành  -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",51244,"Cổ Dê Inox Phi 16 -HAT",Cái,30,
"081 Org không tính giá - ANOVA FARM",51245,"Tuýp Inox 304 Phi 9.6 X 0.6Mm (6M/ Cây ) -HAT",Cây,47,
"081 Org không tính giá - ANOVA FARM",51247,"Mâm Bánh Xe Rùa 3.50-4/6 - Loại Dày -HAT",Bộ,10,
"081 Org không tính giá - ANOVA FARM",51250,"Bạc Đạn 6305Zz - Nắp Sắt- Koyo -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",51251,"Lơi 34-Bình Minh  -HAT",Cái,30,
"081 Org không tính giá - ANOVA FARM",51253,"Bạc Đạn 698Zz Kyk , Trung Quốc -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",51257,"Núm Uống Heo Mỏ Vịt Ø 21 - Trung Quốc -HAT",Cái,65,
"081 Org không tính giá - ANOVA FARM",51259,"Ốc Bắn Tôn Lục Giác 7F - Việt Nam ( 200 Cái) -HAT",Bịch,1,
"081 Org không tính giá - ANOVA FARM",51266,"Đầu Xịt Rửa Xe 2Hp- Hs 30- Có Bình Nén- Con Rồng -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",51268,"Bugi Máy Cắt Cỏ 4 Thì- Loại Tốt , Trung Quốc -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",51271,"Dây Bơm Hơi Phi 8 ,Dây 12M , Có 2 Đầu Nối- Lion Pu -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",51283,"Đầu Chuyển Ren Thủy Lực Rt17 / Rn13 -HAT",Cái,6,
"081 Org không tính giá - ANOVA FARM",51290,"Bao Gối 40*60Cm, Thắng Lợi -HAT",Cái,9,
"081 Org không tính giá - ANOVA FARM",51291,"Xô Thùng Sơn  18 Lít -Không Nắp -HAT",Cái,8,
"081 Org không tính giá - ANOVA FARM",51293,"Kim khâu tam giác 7x17 -Hoàng Kim",Vĩ,14,
"081 Org không tính giá - ANOVA FARM",51294,"Lưỡi dao số 11 (dùng cho bút thiến heo) -Hoàng Kim",Hộp,3,
"081 Org không tính giá - ANOVA FARM",51478,"Ống Nước 21- Bình Minh -1.7Mm -HAT",Cây,10,
"081 Org không tính giá - ANOVA FARM",51486,"Sắt Vuông Kẽm 40X40Mm/ 1.8Mm - Hòa Phát -HAT",Cây,2,
"081 Org không tính giá - ANOVA FARM",51493,"Sơn Chống Rỉ 18L - Màu Xám - Poly -HAT",Xô,1,
"081 Org không tính giá - ANOVA FARM",51505,"Sọt Nhựa Vuông Số 377- 42X61X39Cm - Hiệp Thành ( 8 Lỗ ) -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",51507,"Tôn Hoa Sen Thẳng Khổ 1.2 M- 3.5Dem - Xanh/Xám -HAT",M,15,
"081 Org không tính giá - ANOVA FARM",51508,"Thanh Nối Béc Máy Hàn Mic 50 Cái/ Bịch -HAT",Bịch,1,
"081 Org không tính giá - ANOVA FARM",51509,"Chụp Khí Máy Hàn Mic 5 Cái/ Vỉ -HAT",Vĩ,1,
"081 Org không tính giá - ANOVA FARM",51510,"Tuýp Inox 304 Phi 25 X 2.0Mm (6M/ Cây) -HAT",Cây,20,
"081 Org không tính giá - ANOVA FARM",51511,"Ống Nước 60- Bình Minh - Dày  2,5Mm -HAT",Cây,10,
"081 Org không tính giá - ANOVA FARM",51512,"Công Tắc Hành Trình Hy-L804 -Hanyoung -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",51514,"Cọc Tiếp Địa ( Loại 1) Phi 16 X 2.4M - Việt Nam -HAT",Cây,2,
"081 Org không tính giá - ANOVA FARM",51515,"Bộ Lọc 1 Cốc 20 Inch ( Cốc Xanh ) Ren 27  - Kèm Tay Vặn -HAT",Bộ,2,
"081 Org không tính giá - ANOVA FARM",51517,"Ca Đong Chia Vạch 5000Ml- Nhựa Pp -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",51526,"Ống Nước 60- Bình Minh - 1.8Mm -HAT",Cây,20,
"081 Org không tính giá - ANOVA FARM",51549,"Đĩa Xoài Inox Lớn Sâu 34.5 X 21 ( Trung) - Antocook -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",52148,"Giấy Note 3 X 3Inch ( 76X76Mm) - 100 Miếng -HAT",Bịch,4,
"081 Org không tính giá - ANOVA FARM",52152,"Bịch Nilong Dẻo (Pe) 26X40 ( 5Kg ) -HAT",Kg,1,
"081 Org không tính giá - ANOVA FARM",52153,"Bình Ắc Quy 6Ah - Đồng Nai -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",52158,"Cảm Biến Tiệm Cận  Dol 44Rg , Đan Mạch, Bh6T -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",52161,"Cb Chống Giật 32A-Panasonic -HAT",Cái,9,
"081 Org không tính giá - ANOVA FARM",52166,"Dây Dù Mắc Võng Bản 2Cm - Tốt -HAT",Kg,40,
"081 Org không tính giá - ANOVA FARM",52172,"Keo Silicon Foam ( Vòi ) 750Ml Apollo  -HAT",Chai,1,
"081 Org không tính giá - ANOVA FARM",52173,"Kéo Văn Phòng Trung Quốc -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",52183,"Móc Thanh Dài Inox Đặc - 9 Móc Gắn Tường -HAT",Cái,3,
"081 Org không tính giá - ANOVA FARM",52189,"Nối Dây Xoay 8.0Mm -HAT",Cái,20,
"081 Org không tính giá - ANOVA FARM",52190,"Ổ Cắm 2 Lỗ 2 Chấu Sopoka- T30 -HAT",Cái,50,
"081 Org không tính giá - ANOVA FARM",52191,"Ổ Cắm Đơn 2 Chấu ( Có Màn Che) Wev1081Sw- Panasonic- Cỡ Lớn -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",52201,"Thùng Xốp 20X30X23Cm ( Số 6) -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",52203,"Tôn Hoa Sen Thẳng Khổ 1.2 M- 4,5Dem - Xanh/Xám -HAT",M,50,
"081 Org không tính giá - ANOVA FARM",52280,"Pen nhỏ 16cm - không mấu -Hoàng Kim",Cái,5,
"081 Org không tính giá - ANOVA FARM",52283,"Nhiệt kế đo thân 42 độ (Nhiệt kế thủy ngân Aurura) -Hoàng Kim",Cây,5,
"081 Org không tính giá - ANOVA FARM",52285,"Mực xăm RAIDEX (xăm TAI & LƯNG) 500ml/chai -Lê Anh",Chai,5,
"081 Org không tính giá - ANOVA FARM",52711,"Bàn Tròn Inox  Đk: 1200Mm- Inoz 304- 5Zem- Tân Thành -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",52722,"Bánh Xe Mâm Gang Xoay  20Cm Hiệu Ss Càng 6 Li - Lấy Càng -NYP",Cái,6,
"081 Org không tính giá - ANOVA FARM",52725,"Cb Chống Giật Loại Khối Ebn104C -50A-4P-18Ka- Ls -HAT",Cái,4,
"081 Org không tính giá - ANOVA FARM",52726,"Chén Inox Hoàng Gia -HAT",Cái,30,
"081 Org không tính giá - ANOVA FARM",52734,"Đầu Xịt Rửa Xe 5Hp Cs 80 Yataka  -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",52745,"Guồng Bơm Hỏa Tiễn 3Hp- 4Sd 06/20 Flg -NYP",Cái,1,
"081 Org không tính giá - ANOVA FARM",52749,"Khoét 25 - Hợp Kim Thắng Lợi -NYP",Cái,1,
"081 Org không tính giá - ANOVA FARM",52754,"Máng Heo Tập Ăn ( 11 Ô ) Inox 201, 300*2500*H200, 1.0Mm -HAT",Cái,6,
"081 Org không tính giá - ANOVA FARM",52761,"Móc Dán Tường Hpg08 - 3 Móc Vuông / Vỉ -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",52770,"Ống Nước 27- Bình Minh -1.6Mm -NYP",Cây,10,
"081 Org không tính giá - ANOVA FARM",52771,"Ống Nước 42- Bình Minh -1.9Mm -NYP",Cây,10,
"081 Org không tính giá - ANOVA FARM",52778,"Ruột Gà  Ф 16 (50M/ Cuộn) Lihhan- Trắng -HAT",Cuộn,5,
"081 Org không tính giá - ANOVA FARM",52780,"Sơn Chống Rỉ 3L Màu Xám - Poly -HAT",Thùng,5,
"081 Org không tính giá - ANOVA FARM",52788,"Ty Ren 6,0Mm - 100Cm / Cây -HAT",Cây,2,
"081 Org không tính giá - ANOVA FARM",52792,"Xẻng Có Bàn Đạp 0 -HAT",Cái,5,
"081 Org không tính giá - ANOVA FARM",52794,"Sáp đánh dấu màu -LA",Cái,5,
"081 Org không tính giá - ANOVA FARM",53235,"Bánh xe gang chết C200 -NYP",Cái,6,
"081 Org không tính giá - ANOVA FARM",53275,"Ruột Xe Rùa 3,50-8 - Caosumina -NYP",Cái,25,
"081 Org không tính giá - ANOVA FARM",53276,"Sạc Pin Máy Khoan Bosch Gal 18V-20 (14.4V,18V) -HAT",Bộ,1,
"081 Org không tính giá - ANOVA FARM",53280,"Tắc Kê Sắt ( Vít Nở) 10 X 100 Mm ( 100Cái/ Bịch) -NYP",Bịch,2,
"081 Org không tính giá - ANOVA FARM",53287,"Giấy in 3 liên -Phú Thịnh",Thùng,2,
"081 Org không tính giá - ANOVA FARM",53296,"Kềm cắt đuôi điện -CATBD",Cái,1,
"081 Org không tính giá - ANOVA FARM",53585,"Bao Tải Dứa Xanh 50X72 Cm -HAT",Cái,200,
"081 Org không tính giá - ANOVA FARM",53596,"Mâm Bánh Xe Rùa 3.50-4/8 - Loại Dày -HAT",Bộ,10,
"081 Org không tính giá - ANOVA FARM",53600,"Mũi Khoan Sắt Inox Trắng 10Mm, Trường Giang , Vn -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",53601,"Mũi Khoan Sắt Inox Trắng 12Mm, Trường Giang , Vn -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",53602,"Mũi Khoan Sắt Inox Trắng 6,0Mm, Trường Giang , Vn -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",53603,"Mũi Khoan Sắt Inox Trắng 8,0Mm, Trường Giang , Vn -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",53604,"Mũi Khoan Sắt Inox Trắng 9,0Mm Trường Giang , Vn -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",53841,"Chảo Chống Dính Cán Dài 30Cm- Sunhouse -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",53846,"Giấy Bạc Gói Thực Phẩm Gf30J (30Cm X 5M) Goodfoil -HAT",Cuộn,2,
"081 Org không tính giá - ANOVA FARM",53848,"Lọc Bình Xăng Máy Cắt Cỏ 4 Thì- Trung Quốc -HAT",Bộ,2,
"081 Org không tính giá - ANOVA FARM",53854,"Nẹp Điện 6F - 1,8M/Cây - Lihhan -HAT",Cây,49,
"081 Org không tính giá - ANOVA FARM",53858,"Ống Gió Mềm Phi 150 ( 10M/ Cuộn ) -HAT",Cuộn,1,
"081 Org không tính giá - ANOVA FARM",53861,"Quạt Tản Nhiệt 15X15-0.22A-38W -220V -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",53864,"Rơ Le Thời Gian T48N-30A  - Hanyoung  -HAT",Cái,8,
"081 Org không tính giá - ANOVA FARM",53866,"Súng Phun Sơn Maxpro-S710G -HAT",Cái,1,
"081 Org không tính giá - ANOVA FARM",53867,"Tay Gas Chế 4 Thì -HAT",Cái,2,
"081 Org không tính giá - ANOVA FARM",53868,"Tô Melamine 8 Bèo Tb08- 20Cm -Màu Xanh -HAT",Cái,10,
"081 Org không tính giá - ANOVA FARM",54069,"Thước đo độ dày mỡ lưng",Cái,1,
"081 Org không tính giá - ANOVA FARM",54158,"Thẻ tai heo xanh Pháp -Kim Hoàn",Cái,100,
